position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,fen
70weslQ5_ply_47,70weslQ5,47,24,black,GVRamana55,TheBusiness724,1402,1396,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/70weslQ5_ply_47.png,d5c4,Qc4,Q7/2p1k1p1/1pn1p2p/p2qP1p1/3PBrP1/2P2P2/P6P/R4RK1 b - - 2 24
78cIwkOb_ply_49,78cIwkOb,49,25,black,ConradShrekChungus,pawngod,1252,1355,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_49.png,a8d8,Rad8,r3r1k1/pp4pp/2p2n2/8/2P1BP1q/PP1Q4/4R2P/5R1K b - - 1 25
7oSDtcIL_ply_40,7oSDtcIL,40,21,white,hasl3r,Russakkasparov44,1777,1733,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7oSDtcIL_ply_40.png,c1g5,Bg5,r4r1k/7p/p2p1qpQ/1pp1nb2/8/1B5P/PPP2PP1/R1B2RK1 w - - 0 21
7vZtHfl1_ply_27,7vZtHfl1,27,14,black,juanchy10,Murat_Nuraev,1368,1390,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7vZtHfl1_ply_27.png,e7e6,e6,r2qkb1r/pp2pp1p/2n3p1/2pp2P1/5P2/2P4P/PP4Q1/RNB1K1N1 b Qkq - 0 14
H4EeXM1c_ply_20,H4EeXM1c,20,11,white,disciplina1985,tuubuu8888,2105,2112,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/H4EeXM1c_ply_20.png,c1f4,Bf4,r2qnrk1/pb1nppbp/1ppp2p1/4P3/2PP4/2NB1N1P/PP3PP1/R1BQR1K1 w - - 1 11
H4EeXM1c_ply_23,H4EeXM1c,23,12,black,disciplina1985,tuubuu8888,2105,2112,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/H4EeXM1c_ply_23.png,d7e5,Nxe5,r2qnrk1/pb1nppbp/1pp3p1/4N3/2PP1B2/2NB3P/PP3PP1/R2QR1K1 b - - 0 12
JiHRu87M_ply_22,JiHRu87M,22,12,white,abel_zweistein,Rarcc,2050,2040,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/JiHRu87M_ply_22.png,h7d3,Bd3,r2q1r1k/pppn1ppB/3b1n2/3p2B1/3P4/2P2P1P/PPQ2P2/RN2K2R w KQ - 1 12
KT3Ooz7O_ply_27,KT3Ooz7O,27,14,black,xadrezfino,alwaysmakeaplan,1970,2033,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_27.png,d7c5,Nc5,r3k2r/1p1n1ppp/1pp2n2/8/4P3/3B1N2/PPP2PPP/R3R1K1 b kq - 3 14
KT3Ooz7O_ply_29,KT3Ooz7O,29,15,black,xadrezfino,alwaysmakeaplan,1970,2033,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_29.png,f6d7,Nfd7,r3k2r/1p3ppp/1pp2n2/2n5/2B1P3/5N2/PPP2PPP/R3R1K1 b kq - 5 15
KT3Ooz7O_ply_50,KT3Ooz7O,50,26,white,xadrezfino,alwaysmakeaplan,1970,2033,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_50.png,d5b5,Rxb5,3r4/kp1nr1pp/8/Pp1Rp3/1P2P3/5N2/5PPP/3R2K1 w - - 5 26
KkAWuXpl_ply_58,KkAWuXpl,58,30,white,Tibilu69,sebxs_JM,1770,1779,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KkAWuXpl_ply_58.png,e1a5,Bxa5,r1r5/3kb1p1/4p1p1/p1p1P1P1/2Pp1P2/pP1P4/K1Q5/1R2B2q w - - 0 30
KkAWuXpl_ply_59,KkAWuXpl,59,30,black,Tibilu69,sebxs_JM,1770,1779,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KkAWuXpl_ply_59.png,h1f3,Qf3,r1r5/3kb1p1/4p1p1/B1p1P1P1/2Pp1P2/pP1P4/K1Q5/1R5q b - - 0 30
LNpy10TS_ply_22,LNpy10TS,22,12,white,Mrjoeyg,dumau,2488,2392,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LNpy10TS_ply_22.png,d4c6,Nxc6,r1b1kbnr/2qp1pp1/p1n1p3/P3P2p/1p1N4/3B3P/1PP1QPP1/RNB2RK1 w kq - 1 12
LPcYNfPc_ply_35,LPcYNfPc,35,18,black,Angst25,TheSparkCraft,2003,1956,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_35.png,a8c8,Rxc8,r1Bq1r1k/2p3bp/3p1n2/p1pPp3/2P1Pp2/2N4P/PPQN1P2/2K3RR b - - 0 18
NMpl1Q91_ply_30,NMpl1Q91,30,16,white,greengrass888,KyleWebb,1095,1068,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_30.png,d1e1,Qe1,r3r1k1/2p2pp1/1pbqp2p/p2p4/3PnP2/2P1PN1N/PP4PP/R2Q1RK1 w - - 4 16
NMpl1Q91_ply_59,NMpl1Q91,59,30,black,greengrass888,KyleWebb,1095,1068,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_59.png,d7e8,Be8,r6r/2pb2p1/1p3kP1/p2p1pRp/3P1P2/2PN4/PP5P/R5K1 b - - 4 30
Nxva2Kr3_ply_33,Nxva2Kr3,33,17,black,sermar15,nozari,1541,1565,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/Nxva2Kr3_ply_33.png,f7f5,f5,r4rk1/ppp2ppp/1bnpb2q/8/3PN3/2PB1NB1/PP2Q1PP/1K1R3R b - - 5 17
PDKy7kxf_ply_44,PDKy7kxf,44,23,white,GotItGood,Stebelkar,1845,1828,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/PDKy7kxf_ply_44.png,a6a5,Qa5,1k5r/p7/Qrpp1n2/1p2q2p/3pP3/1B1P1P2/PPP2P2/1K4RR w - - 4 23
QBp2KjS5_ply_22,QBp2KjS5,22,12,white,tekgoldenyattim,Rubensrlux,2169,2078,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QBp2KjS5_ply_22.png,g5f4,Bf4,r1b1kb1r/1pqp2p1/p1n1pp2/4n1Bp/3NP3/2N3P1/PPP2PBP/R2Q1RK1 w kq - 0 12
QCADORdU_ply_26,QCADORdU,26,14,white,ERBC,mikelallison23,1475,1515,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QCADORdU_ply_26.png,e2g3,Ng3,2k4r/ppp2ppp/2nrpn2/7q/8/P1NP3P/1PP1NPP1/R3QRK1 w - - 0 14
QCADORdU_ply_33,QCADORdU,33,17,black,ERBC,mikelallison23,1475,1515,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QCADORdU_ply_33.png,f7f5,f5,2k4r/ppp2ppp/2n1p1q1/8/3rN3/P2PQ2P/1PP2PP1/R4RK1 b - - 2 17
TZMvlJ3H_ply_36,TZMvlJ3H,36,19,white,UknownG0d,oniuka,1661,1724,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TZMvlJ3H_ply_36.png,a2a3,a3,2r2rk1/p2nppbp/3p2p1/q1pP4/2P1NP2/4B2P/PP2Q1P1/3R1RK1 w - - 3 19
V6hR1cp3_ply_47,V6hR1cp3,47,24,black,Nimzo-Kenyan,T63006337,1968,1923,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_47.png,e6f7,Qf7,r4rk1/ppp3pp/3bqp2/8/3PP1N1/1PP2QP1/P6P/R3R1K1 b - - 3 24
VkkkaCH1_ply_28,VkkkaCH1,28,15,white,JoeJamma,Alokkittu,1972,2008,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/VkkkaCH1_ply_28.png,a3b5,Nb5,1k1r2nr/pppq1bpp/2nb1p2/3p1P2/3Pp1PB/N1P1P2B/PP1N2QP/R3K2R w KQ - 1 15
VkkkaCH1_ply_29,VkkkaCH1,29,15,black,JoeJamma,Alokkittu,1972,2008,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/VkkkaCH1_ply_29.png,a7a6,a6,1k1r2nr/pppq1bpp/2nb1p2/1N1p1P2/3Pp1PB/2P1P2B/PP1N2QP/R3K2R b KQ - 2 15
WvOMOsMU_ply_19,WvOMOsMU,19,10,black,Changany17,santiago1970,1531,1511,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/WvOMOsMU_ply_19.png,d7d6,d6,rnb2rk1/pp1p1p1p/2p2p2/8/2P5/2N3P1/PP2PP1P/R3KB1R b KQ - 0 10
X0208hWs_ply_29,X0208hWs,29,15,black,helbertcampos,Magnaficent,1932,1858,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/X0208hWs_ply_29.png,e7f5,Nf5,r1bq1r2/4npkp/p3p1p1/1p1pP3/2nP4/2N2N2/PPB2PPP/R1Q1K2R b KQ - 0 15
XtpsyD6Q_ply_20,XtpsyD6Q,20,11,white,Hardrock572,Israelor79,1903,1836,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XtpsyD6Q_ply_20.png,b1d2,Nbd2,2kr2nr/ppp2pp1/2n1p1b1/3qP1Pp/1b1p1B2/3P1N1P/PPP1QPB1/RN2K2R w KQ - 3 11
XtpsyD6Q_ply_30,XtpsyD6Q,30,16,white,Hardrock572,Israelor79,1903,1836,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XtpsyD6Q_ply_30.png,d2b4,Qxb4,2kr3r/ppp2pp1/2n1p1b1/3nP1Pp/Pq1p1B2/1P1P1N1P/2PQ1PB1/R4RK1 w - - 1 16
cg6KIugn_ply_18,cg6KIugn,18,10,white,vtornir,Davin_Chess1,1786,1785,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_18.png,c1e3,Be3,r1bqk2r/pp1nn1pp/2p1pp2/3pP3/1bPP1P2/2NB1N2/PP4PP/R1BQ1RK1 w kq - 2 10
cg6KIugn_ply_19,cg6KIugn,19,10,black,vtornir,Davin_Chess1,1786,1785,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_19.png,f6f5,f5,r1bqk2r/pp1nn1pp/2p1pp2/3pP3/1bPP1P2/2NBBN2/PP4PP/R2Q1RK1 b kq - 3 10
cg6KIugn_ply_32,cg6KIugn,32,17,white,vtornir,Davin_Chess1,1786,1785,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_32.png,d1e2,Qe2,r2q1rk1/p3n1pp/b1p1p3/3pPp2/P1nP1P2/2PB1N2/6PP/R1BQ1RK1 w - - 3 17
cokPKWIL_ply_34,cokPKWIL,34,18,white,hamidzafarkhan,troutranger,1749,1742,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cokPKWIL_ply_34.png,h1h3,Rh3,r3k1nr/1b1p2pp/pp2p3/2p2P2/B7/3PB1q1/PPP2N2/R2QK2R w KQkq - 1 18
cokPKWIL_ply_46,cokPKWIL,46,24,white,hamidzafarkhan,troutranger,1749,1742,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cokPKWIL_ply_46.png,d3c4,dxc4,r3k1nr/1b4pp/p7/1p1p1p2/2p2B2/PB1P3R/1PPK1N2/3R4 w kq - 0 24
cokPKWIL_ply_53,cokPKWIL,53,27,black,hamidzafarkhan,troutranger,1749,1742,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cokPKWIL_ply_53.png,h8e8,Rhe8,r6r/1b3kpp/p4n2/1p3p2/2p2B2/P3R3/BPPK1N2/4R3 b - - 5 27
cokPKWIL_ply_57,cokPKWIL,57,29,black,hamidzafarkhan,troutranger,1749,1742,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cokPKWIL_ply_57.png,f6e8,Nxe8,4R3/1b3kpp/p4n2/1p3p2/2p2B2/P7/BPPK1N2/8 b - - 0 29
gDCCYaOt_ply_52,gDCCYaOt,52,27,white,AmericanPharoah,jfz00,1892,1967,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_52.png,g4h4,Rh4,r4r2/ppp4k/2p3pp/3b1p2/5QR1/2qP4/P1P3PP/5R1K w - - 0 27
hi4UI0KC_ply_18,hi4UI0KC,18,10,white,defun1,ChessRookie2026,1267,1307,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_18.png,d1d2,Qd2,r1b2rk1/ppp2ppp/1bn1pq2/1N1p4/1P1P4/P3PN2/2P2PPP/R2QKB1R w KQ - 3 10
hi4UI0KC_ply_21,hi4UI0KC,21,11,black,defun1,ChessRookie2026,1267,1307,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_21.png,b6a5,Bxa5,r1b2rk1/1pp2ppp/1bn1pq2/PN1p4/3P4/P3PN2/2PQ1PPP/R3KB1R b KQ - 0 11
iRKdpzfA_ply_37,iRKdpzfA,37,19,black,WWWMM,sergey1008,1631,1620,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_37.png,d8d6,Rd6,2kr3r/2q2ppp/2b1pn2/8/Pp1Np3/1Q2B3/1P3PPP/2R2RK1 b - - 1 19
jZz3HX4t_ply_23,jZz3HX4t,23,12,black,Youthman84,alfasacrificador,1529,1742,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jZz3HX4t_ply_23.png,f7f6,f6,r3k2r/ppp1qpbp/1np3p1/4P1B1/3P4/5N2/PPP1QPPP/R4RK1 b kq - 5 12
jk5AweNR_ply_22,jk5AweNR,22,12,white,Nightmanager1980,Gersom111,2068,2122,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jk5AweNR_ply_22.png,e5g6,Ng6,r1b1kb1r/1pq2ppp/p1n1p3/2p1N3/5B2/2NP4/PPP2PPP/R2Q1RK1 w kq - 4 12
jk5AweNR_ply_37,jk5AweNR,37,19,black,Nightmanager1980,Gersom111,2068,2122,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jk5AweNR_ply_37.png,c5d4,cxd4,r3kb2/1p1b1pp1/pq2p1p1/2p5/3PN1P1/2P3B1/PP3P1P/R2Q1RK1 b q - 0 19
kEI48UY8_ply_23,kEI48UY8,23,12,black,javrey,ammar3166,1530,1525,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_23.png,e8c8,O-O-O,r3k2r/ppp1n1pp/2nq1p2/3p3N/3Pp3/4P3/PPP1QPPP/RN2K2R b KQkq - 1 12
kEI48UY8_ply_27,kEI48UY8,27,14,black,javrey,ammar3166,1530,1525,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_27.png,c8b8,Kb8,2kr2r1/ppp1n1Np/2nq1p2/3p4/3Pp1Q1/4P3/PPP2PPP/RN2K2R b KQ - 2 14
kEI48UY8_ply_28,kEI48UY8,28,15,white,javrey,ammar3166,1530,1525,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_28.png,g7f5,Nf5,1k1r2r1/ppp1n1Np/2nq1p2/3p4/3Pp1Q1/4P3/PPP2PPP/RN2K2R w KQ - 3 15
kEI48UY8_ply_33,kEI48UY8,33,17,black,javrey,ammar3166,1530,1525,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_33.png,c6e7,Nxe7,1k1r4/ppp1N2p/2n2p2/3p4/1q1Pp1r1/4P3/PPPN1PPP/R3K2R b KQ - 0 17
kEI48UY8_ply_37,kEI48UY8,37,19,black,javrey,ammar3166,1530,1525,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_37.png,g2f2,Rxf2,1k1r4/ppp1n2p/5p2/3p4/1q1Pp3/4P2P/PPPN1Pr1/1R2K2R b K - 1 19
lyzMcwW0_ply_37,lyzMcwW0,37,19,black,nfleitas,Jay-Jay-Steel,1591,1615,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_37.png,c5a3,Bxa3,r1b2rk1/ppp3p1/4p3/2bp2p1/B7/P7/1RP1NPPP/5RK1 b - - 0 19
lyzMcwW0_ply_42,lyzMcwW0,42,22,white,nfleitas,Jay-Jay-Steel,1591,1615,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_42.png,c2c3,c3,r1b3k1/ppp3p1/4p3/2bp1rp1/B7/6R1/2P1NPPP/5RK1 w - - 4 22
m7jE9AXj_ply_37,m7jE9AXj,37,19,black,shareef4444,Haribol,1921,1899,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/m7jE9AXj_ply_37.png,d7d5,d5,r1b1k3/p1pp1pp1/2p5/8/2B1P3/2N1q3/PPP3P1/5R1K b q - 3 19
pa0jXXLk_ply_28,pa0jXXLk,28,15,white,Slayerking03,Winnie1the1Pooh,2828,2791,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/pa0jXXLk_ply_28.png,g5h4,Bh4,r1bqr1k1/5pp1/p2p1n1p/1pnP2B1/1bp1P3/2N2P2/PP2BNPP/R2Q1R1K w - - 0 15
pa0jXXLk_ply_52,pa0jXXLk,52,27,white,Slayerking03,Winnie1the1Pooh,2828,2791,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/pa0jXXLk_ply_52.png,e4e5,e5,r3r1k1/5pp1/p1q2n1p/1pbp4/P1p1P3/5PB1/1P2QNPP/3R1R1K w - - 0 27
r6Kl5KNI_ply_56,r6Kl5KNI,56,29,white,Lawatsch,Growing_Pain,2297,2384,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/r6Kl5KNI_ply_56.png,g2g3,g3,8/1p6/2pp1k1p/1p4p1/1PbPPp2/2P2N1P/1P3KP1/8 w - - 1 29
r6Kl5KNI_ply_59,r6Kl5KNI,59,30,black,Lawatsch,Growing_Pain,2297,2384,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/r6Kl5KNI_ply_59.png,c4f7,Bf7,8/1p6/2pp1k1p/1p4p1/1PbPP3/2P2NKP/1P6/8 b - - 0 30
rRLPWs6W_ply_26,rRLPWs6W,26,14,white,MertT0,SATMOV,1387,1358,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rRLPWs6W_ply_26.png,e2c4,Qc4,r1b2rk1/p1p2npp/2p2q2/2p5/4P3/2N5/PPP1QPPP/R3R1K1 w - - 0 14
rRLPWs6W_ply_50,rRLPWs6W,50,26,white,MertT0,SATMOV,1387,1358,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rRLPWs6W_ply_50.png,g2g4,g4,r4r1k/p1p3pp/2p2q2/2Q1nP1b/4P3/2N4P/PPP2RP1/R5K1 w - - 3 26
tiUoqkJo_ply_29,tiUoqkJo,29,15,black,grey-dancer,popexe911,1198,1325,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tiUoqkJo_ply_29.png,h7h6,h6,rnb2rk1/ppp2ppp/4pq2/7Q/2N5/1P1B4/P1PB1PPP/R4RK1 b - - 3 15
uuuBMT72_ply_41,uuuBMT72,41,21,black,Adaiel,jpepello,2186,2209,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_41.png,e5c6,Nc6,r6r/4k1pp/p3pp2/1pp1n3/5P2/1PN1R2P/PP4P1/2KR4 b - - 0 21
uuuBMT72_ply_50,uuuBMT72,50,26,white,Adaiel,jpepello,2186,2209,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_50.png,g2g4,g4,2r4r/3R2pp/p3Npk1/1pp5/3n1P2/1P2R2P/PP4P1/2K5 w - - 1 26
v1ofntdB_ply_19,v1ofntdB,19,10,black,MSJ_98,xeqtr85,2009,2021,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_19.png,e7e6,e6,r1bqkb1r/pp2pppp/8/3p4/1Q3B2/5N2/PP2PPPP/R3KB1R b KQkq - 1 10
v1ofntdB_ply_45,v1ofntdB,45,23,black,MSJ_98,xeqtr85,2009,2021,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_45.png,c8c3,Rxc3,2r2rk1/p4ppp/1p2p3/3p4/8/2R1PN2/PP3PPP/2R3K1 b - - 2 23
veVp8V7Y_ply_30,veVp8V7Y,30,16,white,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_30.png,a1c1,Raxc1,r4rk1/ppp2ppp/2n1b3/2p1p3/4Pq2/2P2N2/PP1N1PP1/R1nR1BK1 w - - 0 16
veVp8V7Y_ply_39,veVp8V7Y,39,20,black,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_39.png,a8d8,Rad8,r5k1/pppr1ppp/2n2q2/2p1p3/4P1b1/2P2NP1/PP1NBPK1/2R4R b - - 6 20
veVp8V7Y_ply_40,veVp8V7Y,40,21,white,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_40.png,d2c4,Nc4,3r2k1/pppr1ppp/2n2q2/2p1p3/4P1b1/2P2NP1/PP1NBPK1/2R4R w - - 7 21
veVp8V7Y_ply_47,veVp8V7Y,47,24,black,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_47.png,c6a5,Na5,3r2k1/p1p2ppp/2n2q2/1pp1p3/4P3/2P1NBP1/PP1r1PK1/1R5R b - - 3 24
xvIm2G9T_ply_19,xvIm2G9T,19,10,black,mapleunix,jerradinho,2077,2041,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/xvIm2G9T_ply_19.png,b6e6,Qe6,r1b1kb1r/pp3ppp/1q3n2/4B3/8/1PP5/P4PPP/RN1QKB1R b KQkq - 0 10
