position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,budget_count,best_move_path,best_move_switch_count,unique_best_move_count,best_score_min_cp,best_score_max_cp,best_score_mean_cp,best_score_range_cp,adjacent_top3_overlap_min,adjacent_top3_overlap_mean,adjacent_top5_overlap_min,adjacent_top5_overlap_mean,best_pv_prefix_min_plies,best_pv_prefix_mean_plies,actual_move_present_budget_count,actual_move_rank_min,actual_move_rank_max,actual_move_rank_mean,actual_move_rank_range,actual_move_rank_path
03jEUl79_ply_32,03jEUl79,32,17,white,rrsa,Francictus,1988,2067,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_32.png,d1d2,Qd2,6,50ms:Qd2 | 200ms:Qd2 | 1000ms:g3 | 5000ms:Qd2 | 15000ms:Qd2 | 60000ms:Qd2,2,2,-447,-428,-438.6667,19,0.2,0.38,0.25,0.5357,0,1.4,6,1,4,1.5,3,50ms:1 | 200ms:1 | 1000ms:4 | 5000ms:1 | 15000ms:1 | 60000ms:1
03jEUl79_ply_34,03jEUl79,34,18,white,rrsa,Francictus,1988,2067,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_34.png,g1h1,Kh1,6,50ms:Kh1 | 200ms:Rad1 | 1000ms:Kh1 | 5000ms:Kh1 | 15000ms:Rad1 | 60000ms:Rad1,3,2,-432,-413,-423,19,0.5,0.8,0.6667,0.7333,0,0.6,6,1,4,1.8333,3,50ms:1 | 200ms:4 | 1000ms:1 | 5000ms:1 | 15000ms:2 | 60000ms:2
03jEUl79_ply_36,03jEUl79,36,19,white,rrsa,Francictus,1988,2067,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_36.png,d2e2,Qe2,6,50ms:f4 | 200ms:f4 | 1000ms:f4 | 5000ms:f4 | 15000ms:f4 | 60000ms:f4,0,1,-407,-363,-381.8333,44,0.5,0.8,0.6667,0.8,1,1.2,5,6,9,8,3,50ms:>10 | 200ms:9 | 1000ms:6 | 5000ms:7 | 15000ms:9 | 60000ms:9
03jEUl79_ply_37,03jEUl79,37,19,black,rrsa,Francictus,1988,2067,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_37.png,e6d4,Nd4,6,50ms:Qh6 | 200ms:Qe5 | 1000ms:c6 | 5000ms:Nf6 | 15000ms:c6 | 60000ms:Nf6,5,4,446,500,466.3333,54,0.0,0.44,0.0,0.3905,0,0,1,2,2,2,0,50ms:2 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
03jEUl79_ply_38,03jEUl79,38,20,white,rrsa,Francictus,1988,2067,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_38.png,e2c4,Qc4,6,50ms:Qc4 | 200ms:Qf2 | 1000ms:Qf2 | 5000ms:Qd3 | 15000ms:Qf2 | 60000ms:Qf2,3,3,-420,-392,-404,28,0.2,0.84,0.6667,0.8667,0,1.4,6,1,6,4.3333,5,50ms:1 | 200ms:4 | 1000ms:5 | 5000ms:5 | 15000ms:5 | 60000ms:6
03jEUl79_ply_39,03jEUl79,39,20,black,rrsa,Francictus,1988,2067,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_39.png,d4c2,Nc2,6,50ms:Ne6 | 200ms:Nb5 | 1000ms:Nc2 | 5000ms:Nc2 | 15000ms:Nc2 | 60000ms:Nc2,2,3,462,526,488.1667,64,0.5,0.9,1.0,1.0,0,0.8,6,1,5,2,4,50ms:5 | 200ms:3 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
03jEUl79_ply_40,03jEUl79,40,21,white,rrsa,Francictus,1988,2067,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_40.png,f3f4,f4,6,50ms:Qxc7 | 200ms:Qxc7 | 1000ms:Qxc7 | 5000ms:Nd5 | 15000ms:Nd5 | 60000ms:Qxc7,2,2,-524,-352,-464.1667,172,0.5,0.7,0.4286,0.4762,0,1.8,6,2,9,4.1667,7,50ms:4 | 200ms:3 | 1000ms:3 | 5000ms:9 | 15000ms:4 | 60000ms:2
03jEUl79_ply_41,03jEUl79,41,21,black,rrsa,Francictus,1988,2067,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_41.png,g5d8,Qd8,6,50ms:Qh5 | 200ms:Qd8 | 1000ms:Qd8 | 5000ms:Qd8 | 15000ms:Qd8 | 60000ms:Qg6,2,3,435,566,522,131,0.2,0.74,0.6667,0.8,0,0.6,6,1,3,1.5,2,50ms:3 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:2
03jEUl79_ply_47,03jEUl79,47,24,black,rrsa,Francictus,1988,2067,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_47.png,a8c8,Rc8,6,50ms:Nf6 | 200ms:Nf6 | 1000ms:Nf6 | 5000ms:Nf6 | 15000ms:h5 | 60000ms:Nf6,2,2,473,563,496.8333,90,0.5,0.6,0.6667,0.7333,0,0.8,6,3,5,4.3333,2,50ms:5 | 200ms:5 | 1000ms:5 | 5000ms:4 | 15000ms:4 | 60000ms:3
03jEUl79_ply_48,03jEUl79,48,25,white,rrsa,Francictus,1988,2067,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_48.png,c2d3,Qd3,6,50ms:Qf5 | 200ms:Qf5 | 1000ms:Qd3 | 5000ms:Qd2 | 15000ms:Qd2 | 60000ms:Qd3,3,3,-484,-460,-468.3333,24,0.5,0.7,0.6667,0.8,0,0.8,6,1,3,1.8333,2,50ms:3 | 200ms:2 | 1000ms:1 | 5000ms:2 | 15000ms:2 | 60000ms:1
03jEUl79_ply_49,03jEUl79,49,25,black,rrsa,Francictus,1988,2067,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_49.png,d7f6,Nf6,6,50ms:Nf6 | 200ms:Nf6 | 1000ms:Nf6 | 5000ms:Qb6 | 15000ms:Qb6 | 60000ms:Qb6,1,2,472,511,484.6667,39,0.2,0.38,0.25,0.4524,0,1.6,6,1,4,1.8333,3,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:2 | 15000ms:2 | 60000ms:4
03jEUl79_ply_50,03jEUl79,50,26,white,rrsa,Francictus,1988,2067,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_50.png,a1d1,Rad1,6,50ms:b5 | 200ms:h3 | 1000ms:b5 | 5000ms:b5 | 15000ms:b5 | 60000ms:b5,2,2,-471,-455,-462.5,16,0.5,0.6,0.25,0.5357,0,1.4,1,10,10,10,0,50ms:10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
03jEUl79_ply_51,03jEUl79,51,26,black,rrsa,Francictus,1988,2067,51,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_51.png,d8b6,Qb6,6,50ms:Ng4 | 200ms:Qb6 | 1000ms:Qb6 | 5000ms:Ng4 | 15000ms:Ng4 | 60000ms:Ng4,2,2,483,528,513.3333,45,0.2,0.48,0.25,0.669,0,1,6,1,2,1.6667,1,50ms:2 | 200ms:1 | 1000ms:1 | 5000ms:2 | 15000ms:2 | 60000ms:2
03jEUl79_ply_56,03jEUl79,56,29,white,rrsa,Francictus,1988,2067,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_56.png,d1d3,Rd3,6,50ms:g3 | 200ms:g4 | 1000ms:h3 | 5000ms:h3 | 15000ms:h3 | 60000ms:Qb1,3,4,-540,-491,-510.5,49,0.2,0.44,0.4286,0.6857,0,0.6,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
03jEUl79_ply_59,03jEUl79,59,30,black,rrsa,Francictus,1988,2067,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_59.png,e8e3,Re3,6,50ms:Qc7 | 200ms:Ne4 | 1000ms:Ne4 | 5000ms:Ne4 | 15000ms:Ne4 | 60000ms:Ne4,1,2,504,666,569,162,0.0,0.44,0.1111,0.5079,0,2,6,5,10,7.3333,5,50ms:10 | 200ms:9 | 1000ms:5 | 5000ms:6 | 15000ms:8 | 60000ms:6
119kM9Xj_ply_18,119kM9Xj,18,10,white,themoreudontknow,pvalen,1288,1173,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_18.png,f7c4,Bc4,6,50ms:Bb3 | 200ms:Bb3 | 1000ms:Bb3 | 5000ms:Bb3 | 15000ms:Bb3 | 60000ms:Bb3,0,1,100,110,104.1667,10,1.0,1.0,0.6667,0.8,1,2.6,6,2,2,2,0,50ms:2 | 200ms:2 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
119kM9Xj_ply_19,119kM9Xj,19,10,black,themoreudontknow,pvalen,1288,1173,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_19.png,c8b8,Kb8,6,50ms:Bh5 | 200ms:Bh5 | 1000ms:Na5 | 5000ms:Na5 | 15000ms:Na5 | 60000ms:Na5,1,2,-91,-77,-84.6667,14,1.0,1.0,0.6667,0.7333,0,1,6,4,9,5.3333,5,50ms:5 | 200ms:9 | 1000ms:5 | 5000ms:5 | 15000ms:4 | 60000ms:4
119kM9Xj_ply_20,119kM9Xj,20,11,white,themoreudontknow,pvalen,1288,1173,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_20.png,c1b1,Kb1,6,50ms:h3 | 200ms:h3 | 1000ms:h3 | 5000ms:h3 | 15000ms:h3 | 60000ms:h3,0,1,118,145,127.6667,27,0.5,0.9,0.6667,0.8667,1,2.4,6,4,4,4,0,50ms:4 | 200ms:4 | 1000ms:4 | 5000ms:4 | 15000ms:4 | 60000ms:4
119kM9Xj_ply_25,119kM9Xj,25,13,black,themoreudontknow,pvalen,1288,1173,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_25.png,c6b4,Nb4,6,50ms:h6 | 200ms:Nh5 | 1000ms:Nh5 | 5000ms:Nh5 | 15000ms:h6 | 60000ms:h6,2,2,-52,-26,-36.3333,26,0.5,0.7,0.4286,0.819,0,1.4,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
119kM9Xj_ply_26,119kM9Xj,26,14,white,themoreudontknow,pvalen,1288,1173,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_26.png,a2a3,a3,6,50ms:a3 | 200ms:h3 | 1000ms:h3 | 5000ms:h3 | 15000ms:h3 | 60000ms:h3,1,2,143,178,164,35,0.5,0.9,0.4286,0.6381,0,3.4,6,1,2,1.8333,1,50ms:1 | 200ms:2 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
119kM9Xj_ply_29,119kM9Xj,29,15,black,themoreudontknow,pvalen,1288,1173,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_29.png,h7h6,h6,6,50ms:Nh5 | 200ms:Bxf3 | 1000ms:Bxf3 | 5000ms:Bxf3 | 15000ms:Bxf3 | 60000ms:Bxf3,1,2,45,73,59.5,28,0.5,0.8,1.0,1.0,0,3.8,6,4,5,4.8333,1,50ms:4 | 200ms:5 | 1000ms:5 | 5000ms:5 | 15000ms:5 | 60000ms:5
119kM9Xj_ply_30,119kM9Xj,30,16,white,themoreudontknow,pvalen,1288,1173,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_30.png,g5f6,Bxf6,6,50ms:Bxf6 | 200ms:Bxf6 | 1000ms:Bd2 | 5000ms:Bxf6 | 15000ms:Bxf6 | 60000ms:Bxf6,2,2,54,91,70.8333,37,0.5,0.8,0.6667,0.9333,0,2.6,6,1,2,1.1667,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:1 | 15000ms:1 | 60000ms:1
119kM9Xj_ply_31,119kM9Xj,31,16,black,themoreudontknow,pvalen,1288,1173,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_31.png,e7f6,Bxf6,6,50ms:Bxf6 | 200ms:Bxf6 | 1000ms:Bxf6 | 5000ms:Bxf6 | 15000ms:Bxf6 | 60000ms:Bxf6,0,1,-84,-53,-66.8333,31,0.5,0.9,0.6667,0.7333,1,3,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
119kM9Xj_ply_32,119kM9Xj,32,17,white,themoreudontknow,pvalen,1288,1173,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_32.png,c4e5,Ncxe5,6,50ms:Ba4 | 200ms:Ba4 | 1000ms:Ba4 | 5000ms:Ba4 | 15000ms:Ba4 | 60000ms:Ba4,0,1,57,87,74,30,0.5,0.7,0.6667,0.7333,1,3,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
119kM9Xj_ply_33,119kM9Xj,33,17,black,themoreudontknow,pvalen,1288,1173,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_33.png,f6e5,Bxe5,6,50ms:Nxe5 | 200ms:Nxe5 | 1000ms:Nxe5 | 5000ms:Nxe5 | 15000ms:Nxe5 | 60000ms:Nxe5,0,1,322,372,356,50,1.0,1.0,0.6667,0.8667,5,5.2,6,2,2,2,0,50ms:2 | 200ms:2 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
119kM9Xj_ply_34,119kM9Xj,34,18,white,themoreudontknow,pvalen,1288,1173,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_34.png,b3d5,Bd5,6,50ms:Nxe5 | 200ms:Nxe5 | 1000ms:Nxe5 | 5000ms:Nxe5 | 15000ms:Nxe5 | 60000ms:Nxe5,0,1,-349,-279,-297.1667,70,0.2,0.68,0.6667,0.8,1,3.2,4,6,10,8,4,50ms:6 | 200ms:7 | 1000ms:10 | 5000ms:>10 | 15000ms:>10 | 60000ms:9
119kM9Xj_ply_35,119kM9Xj,35,18,black,themoreudontknow,pvalen,1288,1173,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_35.png,g4f3,Bxf3,6,50ms:Bxf3 | 200ms:Bxf3 | 1000ms:Bxf3 | 5000ms:Bxf3 | 15000ms:Bxf3 | 60000ms:Bxf3,0,1,443,469,455.8333,26,0.2,0.74,0.4286,0.7524,2,2.8,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
119kM9Xj_ply_37,119kM9Xj,37,19,black,themoreudontknow,pvalen,1288,1173,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_37.png,c6e7,Ne7,6,50ms:Ne7 | 200ms:Ne7 | 1000ms:Ne7 | 5000ms:Ne7 | 15000ms:Ne7 | 60000ms:Ne7,0,1,429,462,447.3333,33,0.5,0.6,0.4286,0.619,1,1,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
119kM9Xj_ply_38,119kM9Xj,38,20,white,themoreudontknow,pvalen,1288,1173,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_38.png,d5c4,Bc4,6,50ms:Rdg1 | 200ms:Bc4 | 1000ms:Bc4 | 5000ms:Bb3 | 15000ms:Bc4 | 60000ms:Rde1,4,4,-452,-424,-436,28,0.0,0.34,0.4286,0.619,0,0.8,6,1,6,2.6667,5,50ms:4 | 200ms:1 | 1000ms:1 | 5000ms:6 | 15000ms:1 | 60000ms:3
119kM9Xj_ply_39,119kM9Xj,39,20,black,themoreudontknow,pvalen,1288,1173,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_39.png,f8f4,Rf4,6,50ms:Ng6 | 200ms:Ng6 | 1000ms:Qh3 | 5000ms:Ng6 | 15000ms:Qh3 | 60000ms:Qh3,3,2,438,507,460.8333,69,0.2,0.44,0.4286,0.5714,0,0.8,6,2,10,5.3333,8,50ms:3 | 200ms:2 | 1000ms:5 | 5000ms:5 | 15000ms:7 | 60000ms:10
119kM9Xj_ply_40,119kM9Xj,40,21,white,themoreudontknow,pvalen,1288,1173,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_40.png,h1g1,Rhg1,6,50ms:Rdg1 | 200ms:Rhg1 | 1000ms:Rdg1 | 5000ms:h4 | 15000ms:Rdg1 | 60000ms:h4,5,3,-450,-422,-433,28,0.5,0.8,0.4286,0.5905,0,0,5,1,10,6.4,9,50ms:2 | 200ms:1 | 1000ms:10 | 5000ms:9 | 15000ms:10 | 60000ms:>10
119kM9Xj_ply_41,119kM9Xj,41,21,black,themoreudontknow,pvalen,1288,1173,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_41.png,d8f8,Rdf8,6,50ms:Rh8 | 200ms:Rdf8 | 1000ms:g5 | 5000ms:g5 | 15000ms:Rdf8 | 60000ms:g5,4,3,453,478,466.5,25,0.0,0.5,0.25,0.4405,0,0.4,6,1,9,2.8333,8,50ms:9 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:1 | 60000ms:2
119kM9Xj_ply_43,119kM9Xj,43,22,black,themoreudontknow,pvalen,1288,1173,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_43.png,f4h4,Rh4,6,50ms:g6 | 200ms:c6 | 1000ms:g5 | 5000ms:g5 | 15000ms:Qd6 | 60000ms:g5,4,4,463,493,473.1667,30,0.2,0.54,0.4286,0.5714,0,0.2,3,7,10,8.6667,3,50ms:7 | 200ms:>10 | 1000ms:9 | 5000ms:10 | 15000ms:>10 | 60000ms:>10
119kM9Xj_ply_44,119kM9Xj,44,23,white,themoreudontknow,pvalen,1288,1173,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_44.png,g3g7,Rxg7,6,50ms:Rxg7 | 200ms:Rg4 | 1000ms:Rg4 | 5000ms:Rg4 | 15000ms:Rg4 | 60000ms:Rdg1,2,3,-434,-388,-419.8333,46,0.2,0.54,0.25,0.4881,0,2.2,1,1,1,1,0,50ms:1 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
119kM9Xj_ply_46,119kM9Xj,46,24,white,themoreudontknow,pvalen,1288,1173,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_46.png,,,6,50ms:Rg1 | 200ms:Qd2 | 1000ms:e5 | 5000ms:e5 | 15000ms:e5 | 60000ms:e5,2,3,-577,-524,-549,53,0.2,0.48,0.4286,0.5714,0,1.8,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
11eseza2_ply_18,11eseza2,18,10,white,Xingchen_19,yaronusa,1500,1511,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_18.png,c4d5,cxd5,6,50ms:Be2 | 200ms:Be2 | 1000ms:Be2 | 5000ms:cxd5 | 15000ms:a3 | 60000ms:cxd5,3,3,-309,-274,-288.5,35,0.5,0.8,0.6667,0.8667,0,1.2,6,1,3,2,2,50ms:2 | 200ms:2 | 1000ms:3 | 5000ms:1 | 15000ms:3 | 60000ms:1
11eseza2_ply_19,11eseza2,19,10,black,Xingchen_19,yaronusa,1500,1511,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_19.png,c8g4,Bg4,6,50ms:Bc5 | 200ms:Re8+ | 1000ms:Qb6 | 5000ms:cxd5 | 15000ms:cxd5 | 60000ms:Qb6,4,4,284,322,302,38,0.2,0.32,0.4286,0.7524,0,0.6,4,5,9,7,4,50ms:5 | 200ms:7 | 1000ms:7 | 5000ms:9 | 15000ms:>10 | 60000ms:>10
11eseza2_ply_20,11eseza2,20,11,white,Xingchen_19,yaronusa,1500,1511,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_20.png,d5c6,dxc6,6,50ms:Be2 | 200ms:Be2 | 1000ms:h3 | 5000ms:Be2 | 15000ms:Be2 | 60000ms:Kf2,3,3,-253,-233,-243.6667,20,0.2,0.54,0.4286,0.7048,0,1.4,5,2,5,3.8,3,50ms:2 | 200ms:2 | 1000ms:5 | 5000ms:5 | 15000ms:5 | 60000ms:>10
11eseza2_ply_21,11eseza2,21,11,black,Xingchen_19,yaronusa,1500,1511,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_21.png,d8d1,Qxd1+,6,50ms:Re8+ | 200ms:Nxc6 | 1000ms:Nxc6 | 5000ms:Qe7+ | 15000ms:Re8+ | 60000ms:Re8+,3,3,266,401,323.6667,135,0.5,0.7,0.6667,0.8667,0,1.8,6,4,6,5,2,50ms:4 | 200ms:5 | 1000ms:5 | 5000ms:5 | 15000ms:6 | 60000ms:5
11eseza2_ply_24,11eseza2,24,13,white,Xingchen_19,yaronusa,1500,1511,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_24.png,c1e3,Be3,6,50ms:a3 | 200ms:a3 | 1000ms:a3 | 5000ms:Bd2 | 15000ms:Bd2 | 60000ms:a3,2,2,-314,-229,-263.6667,85,0.5,0.7,0.4286,0.6857,0,0.6,6,6,8,7.1667,2,50ms:8 | 200ms:6 | 1000ms:8 | 5000ms:7 | 15000ms:7 | 60000ms:7
11eseza2_ply_25,11eseza2,25,13,black,Xingchen_19,yaronusa,1500,1511,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_25.png,g4f3,Bxf3+,6,50ms:Rae8 | 200ms:Rfe8 | 1000ms:Rfe8 | 5000ms:Rfe8 | 15000ms:Rfe8 | 60000ms:Rfe8,1,2,298,351,318.6667,53,0.5,0.6,0.4286,0.619,0,2.2,6,3,8,5.3333,5,50ms:8 | 200ms:5 | 1000ms:3 | 5000ms:5 | 15000ms:6 | 60000ms:5
11eseza2_ply_27,11eseza2,27,14,black,Xingchen_19,yaronusa,1500,1511,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_27.png,b4c3,Bxc3,6,50ms:Rfe8 | 200ms:Rfe8 | 1000ms:Rfe8 | 5000ms:Rfe8 | 15000ms:Rad8+ | 60000ms:Rad8+,1,2,221,280,259.1667,59,0.5,0.9,1.0,1.0,0,3,3,8,9,8.6667,1,50ms:8 | 200ms:9 | 1000ms:9 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
11eseza2_ply_29,11eseza2,29,15,black,Xingchen_19,yaronusa,1500,1511,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_29.png,f6d5,Nd5,6,50ms:Rac8 | 200ms:Nd5 | 1000ms:Nd5 | 5000ms:Rfe8 | 15000ms:Nd5 | 60000ms:Rac8,4,3,105,130,116.5,25,0.2,0.64,0.6667,0.7333,0,1.2,6,1,2,1.5,1,50ms:2 | 200ms:1 | 1000ms:1 | 5000ms:2 | 15000ms:1 | 60000ms:2
11eseza2_ply_30,11eseza2,30,16,white,Xingchen_19,yaronusa,1500,1511,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_30.png,e3d2,Bd2,6,50ms:Bd2 | 200ms:Bd2 | 1000ms:Bd2 | 5000ms:Bd2 | 15000ms:Bd2 | 60000ms:Bd2,0,1,-115,-73,-101.1667,42,0.5,0.8,0.6667,0.8667,1,3,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
