position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white,black,complexity_score,image_path,candidate_count,actual_move_uci,actual_move_san,actual_candidate_available,actual_realizability_score_v0,actual_maia_probability,actual_maia_rank,engine_best_uci,engine_best_san,engine_best_realizability_score_v0,engine_best_maia_probability,engine_best_maia_rank,top_realizability_uci,top_realizability_san,top_realizability_score_v0,actual_minus_engine_best_realizability,actual_matches_engine_best,actual_matches_top_realizability,actual_beats_engine_best
8wxAmtWt_ply_30,8wxAmtWt,30,16,white,1954,Fifth_DawG,MrMisheckNdeNde,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_30.png,3,b1d2,Nd2,True,33.0,0.063,4,b3c4,Bc4,33.0,0.0059,10,b1d2,Nd2,33.0,0.0,False,True,False
8wxAmtWt_ply_31,8wxAmtWt,31,16,black,1977,Fifth_DawG,MrMisheckNdeNde,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_31.png,3,h8f8,Rf8,True,37.09,0.0758,4,h5g6,Bg6,53.24,0.197,3,h5g6,Bg6,53.24,-16.15,False,False,False
8wxAmtWt_ply_32,8wxAmtWt,32,17,white,1954,Fifth_DawG,MrMisheckNdeNde,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_32.png,3,f4c7,Bxc7,True,33.0,0.4189,1,f4c7,Bxc7,33.0,0.4189,1,f4c7,Bxc7,33.0,0.0,True,True,False
8wxAmtWt_ply_33,8wxAmtWt,33,17,black,1977,Fifth_DawG,MrMisheckNdeNde,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_33.png,3,d8d7,Qd7,True,75.05,0.4636,1,d8e8,Qe8,63.39,0.0532,3,d8d7,Qd7,75.05,11.66,False,True,True
8wxAmtWt_ply_34,8wxAmtWt,34,18,white,1954,Fifth_DawG,MrMisheckNdeNde,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_34.png,4,d2c4,Nc4,True,33.0,0.0647,5,f1f6,Rxf6,33.0,0.0291,7,d2c4,Nc4,33.0,0.0,False,True,False
8wxAmtWt_ply_35,8wxAmtWt,35,18,black,1977,Fifth_DawG,MrMisheckNdeNde,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_35.png,4,d4d3,d3+,True,57.61,0.53,1,f6e4,Ne4,69.28,0.199,2,f6e4,Ne4,69.28,-11.67,False,False,False
8wxAmtWt_ply_36,8wxAmtWt,36,19,white,1954,Fifth_DawG,MrMisheckNdeNde,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_36.png,2,g1h1,Kh1,True,33.0,0.7796,1,g1h1,Kh1,33.0,0.7796,1,g1h1,Kh1,33.0,0.0,True,True,False
8wxAmtWt_ply_37,8wxAmtWt,37,19,black,1977,Fifth_DawG,MrMisheckNdeNde,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_37.png,4,d3c2,dxc2,True,43.08,0.4641,1,d3d2,d2,67.53,0.104,3,d3d2,d2,67.53,-24.45,False,False,False
8wxAmtWt_ply_40,8wxAmtWt,40,21,white,1954,Fifth_DawG,MrMisheckNdeNde,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_40.png,4,a2a3,a3,True,33.0,0.0064,15,c7e5,Be5,33.0,0.0705,4,a2a3,a3,33.0,0.0,False,True,False
8wxAmtWt_ply_41,8wxAmtWt,41,21,black,1977,Fifth_DawG,MrMisheckNdeNde,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_41.png,4,a8c8,Rac8,True,62.96,0.3355,1,d7d5,Qd5,55.93,0.01,12,a8c8,Rac8,62.96,7.03,False,True,True
8wxAmtWt_ply_42,8wxAmtWt,42,22,white,1954,Fifth_DawG,MrMisheckNdeNde,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_42.png,3,c7f4,Bf4,True,33.0,0.4681,1,c7d6,Bd6,33.0,0.17,3,c7f4,Bf4,33.0,0.0,False,True,False
8wxAmtWt_ply_43,8wxAmtWt,43,22,black,1977,Fifth_DawG,MrMisheckNdeNde,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_43.png,4,c5d4,Bd4,True,33.0,0.0153,12,c8e8,Rce8,36.1,0.0326,9,d7d5,Qd5,58.65,-3.1,False,False,False
8wxAmtWt_ply_44,8wxAmtWt,44,23,white,1954,Fifth_DawG,MrMisheckNdeNde,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_44.png,3,a1e1,Rae1,True,33.0,0.0673,3,c4d6,Nd6,33.0,0.394,1,a1e1,Rae1,33.0,0.0,False,True,False
8wxAmtWt_ply_45,8wxAmtWt,45,23,black,1977,Fifth_DawG,MrMisheckNdeNde,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_45.png,4,b7b5,b5,True,48.8,0.0793,5,c8e8,Rce8,72.19,0.0968,4,c8e8,Rce8,72.19,-23.39,False,False,False
8wxAmtWt_ply_46,8wxAmtWt,46,24,white,1954,Fifth_DawG,MrMisheckNdeNde,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_46.png,1,c4d6,Nd6,True,33.0,0.7669,1,c4d6,Nd6,33.0,0.7669,1,c4d6,Nd6,33.0,0.0,True,True,False
8wxAmtWt_ply_47,8wxAmtWt,47,24,black,1977,Fifth_DawG,MrMisheckNdeNde,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_47.png,4,c6e7,Ne7,True,42.25,0.0418,4,c8d8,Rcd8,45.75,0.7023,1,c8d8,Rcd8,45.75,-3.5,False,False,False
8wxAmtWt_ply_49,8wxAmtWt,49,25,black,1977,Fifth_DawG,MrMisheckNdeNde,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_49.png,4,e7d5,Ned5,True,37.26,0.01,11,c8d8,Rcd8,54.16,0.2998,1,c8d8,Rcd8,54.16,-16.9,False,False,False
8wxAmtWt_ply_51,8wxAmtWt,51,26,black,1977,Fifth_DawG,MrMisheckNdeNde,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_51.png,4,c8d8,Rcd8,True,68.03,0.2414,2,c8c1,Rxc1,60.13,0.1486,3,c8d8,Rcd8,68.03,7.9,False,True,True
8wxAmtWt_ply_52,8wxAmtWt,52,27,white,1954,Fifth_DawG,MrMisheckNdeNde,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_52.png,1,d6f5,Nf5,True,33.0,0.9015,1,d6f5,Nf5,33.0,0.9015,1,d6f5,Nf5,33.0,0.0,True,True,False
8wxAmtWt_ply_53,8wxAmtWt,53,27,black,1977,Fifth_DawG,MrMisheckNdeNde,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_53.png,3,d7c7,Qc7,True,56.75,0.0387,8,d4c5,Bc5,54.78,0.1102,2,d7c7,Qc7,56.75,1.97,False,True,True
8wxAmtWt_ply_54,8wxAmtWt,54,28,white,1954,Fifth_DawG,MrMisheckNdeNde,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_54.png,3,g3c7,Qxc7,True,52.72,0.4788,1,c1f4,Bf4,33.0,0.0575,5,g3c7,Qxc7,52.72,19.72,False,True,True
8wxAmtWt_ply_55,8wxAmtWt,55,28,black,1977,Fifth_DawG,MrMisheckNdeNde,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_55.png,1,d5c7,Nxc7,True,43.05,0.9938,1,d5c7,Nxc7,43.05,0.9938,1,d5c7,Nxc7,43.05,0.0,True,True,False
8wxAmtWt_ply_56,8wxAmtWt,56,29,white,1954,Fifth_DawG,MrMisheckNdeNde,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_56.png,3,c1f4,Bf4,True,33.0,0.0835,4,c1f4,Bf4,33.0,0.0835,4,f5d4,Nxd4,72.33,0.0,True,False,False
8wxAmtWt_ply_57,8wxAmtWt,57,29,black,1977,Fifth_DawG,MrMisheckNdeNde,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_57.png,4,c7d5,Ncd5,True,34.68,0.2492,2,d4b6,Bb6,62.43,0.3774,1,d4b6,Bb6,62.43,-27.75,False,False,False
8wxAmtWt_ply_59,8wxAmtWt,59,30,black,1977,Fifth_DawG,MrMisheckNdeNde,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_59.png,2,f6d5,Nxd5,True,45.83,0.2796,2,f6d5,Nxd5,45.83,0.2796,2,d8d5,Rxd5,52.44,0.0,True,False,False
EaxPgpbL_ply_18,EaxPgpbL,18,10,white,1157,adwaithspillai,yerack,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_18.png,4,b5d3,Bd3,True,37.58,0.4416,1,b5e2,Be2,60.32,0.1523,3,b5e2,Be2,60.32,-22.74,False,False,False
EaxPgpbL_ply_19,EaxPgpbL,19,10,black,911,adwaithspillai,yerack,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_19.png,3,e8g8,O-O,True,33.0,0.1785,2,f6d4,Qxd4,33.0,0.4943,1,e8g8,O-O,33.0,0.0,False,True,False
EaxPgpbL_ply_20,EaxPgpbL,20,11,white,1157,adwaithspillai,yerack,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_20.png,3,e1g1,O-O,True,42.21,0.3721,1,e1g1,O-O,42.21,0.3721,1,e1g1,O-O,42.21,0.0,True,True,False
EaxPgpbL_ply_21,EaxPgpbL,21,11,black,911,adwaithspillai,yerack,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_21.png,4,b7b5,b5,True,33.0,0.0395,5,b8d7,Nd7,33.0,0.1726,2,b7b5,b5,33.0,0.0,False,True,False
EaxPgpbL_ply_22,EaxPgpbL,22,12,white,1157,adwaithspillai,yerack,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_22.png,4,d1h5,Qh5,True,68.15,0.3549,1,c2c3,c3,35.2,0.1388,2,d1h5,Qh5,68.15,32.95,False,True,True
EaxPgpbL_ply_24,EaxPgpbL,24,13,white,1157,adwaithspillai,yerack,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_24.png,4,h5h6,Qh6,True,39.18,0.3821,1,h5g4,Qg4,46.79,0.1455,3,h5e5,Qe5,59.27,-7.61,False,False,False
EaxPgpbL_ply_25,EaxPgpbL,25,13,black,911,adwaithspillai,yerack,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_25.png,2,f6h8,Qh8,True,33.0,0.0017,19,f6d4,Qxd4,33.0,0.4037,1,f6h8,Qh8,33.0,0.0,False,True,False
EaxPgpbL_ply_26,EaxPgpbL,26,14,white,1157,adwaithspillai,yerack,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_26.png,4,c1g5,Bg5,True,33.0,0.3301,1,h6h4,Qh4,36.66,0.018,14,c1e3,Be3,42.93,-3.66,False,False,False
EaxPgpbL_ply_27,EaxPgpbL,27,14,black,911,adwaithspillai,yerack,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_27.png,2,f7f6,f6,True,33.0,0.1049,3,h8d4,Qxd4,33.0,0.3074,1,f7f6,f6,33.0,0.0,False,True,False
EaxPgpbL_ply_28,EaxPgpbL,28,15,white,1157,adwaithspillai,yerack,51,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_28.png,4,g5f4,Bf4,True,55.93,0.2794,1,g5e3,Be3,33.0,0.1399,3,g5f4,Bf4,55.93,22.93,False,True,True
EaxPgpbL_ply_29,EaxPgpbL,29,15,black,911,adwaithspillai,yerack,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_29.png,4,f6f5,f5,True,33.0,0.1192,4,e6e5,e5,33.0,0.122,3,f6f5,f5,33.0,0.0,False,True,False
EaxPgpbL_ply_30,EaxPgpbL,30,16,white,1157,adwaithspillai,yerack,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_30.png,3,f4e5,Be5,True,57.61,0.6484,1,f4e5,Be5,57.61,0.6484,1,f4e5,Be5,57.61,0.0,True,True,False
EaxPgpbL_ply_31,EaxPgpbL,31,16,black,911,adwaithspillai,yerack,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_31.png,1,f8f6,Rf6,True,33.0,0.3837,1,f8f6,Rf6,33.0,0.3837,1,f8f6,Rf6,33.0,0.0,True,True,False
EaxPgpbL_ply_32,EaxPgpbL,32,17,white,1157,adwaithspillai,yerack,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_32.png,4,f1e1,Re1,True,45.51,0.0334,6,b1d2,Nd2,62.97,0.0632,3,b1d2,Nd2,62.97,-17.46,False,False,False
EaxPgpbL_ply_34,EaxPgpbL,34,18,white,1157,adwaithspillai,yerack,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_34.png,3,h6g7,Qxg7+,True,33.0,0.3998,1,h6g7,Qxg7+,33.0,0.3998,1,h6g5,Qg5,48.71,0.0,True,False,False
EaxPgpbL_ply_37,EaxPgpbL,37,19,black,911,adwaithspillai,yerack,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_37.png,1,g7f6,Kxf6,True,33.0,0.9989,1,g7f6,Kxf6,33.0,0.9989,1,g7f6,Kxf6,33.0,0.0,True,True,False
EaxPgpbL_ply_38,EaxPgpbL,38,20,white,1157,adwaithspillai,yerack,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_38.png,3,f2f4,f4,True,33.0,0.0583,4,b1d2,Nd2,33.0,0.2815,2,f2f4,f4,33.0,0.0,False,True,False
EaxPgpbL_ply_39,EaxPgpbL,39,20,black,911,adwaithspillai,yerack,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_39.png,3,b8a6,Na6,True,33.0,0.1844,2,b8a6,Na6,33.0,0.1844,2,b8a6,Na6,33.0,0.0,True,True,False
EaxPgpbL_ply_41,EaxPgpbL,41,21,black,911,adwaithspillai,yerack,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_41.png,4,a6b4,Nb4,True,33.0,0.8157,1,c6c5,c5,33.0,0.0197,4,a6b4,Nb4,33.0,0.0,False,True,False
EaxPgpbL_ply_42,EaxPgpbL,42,22,white,1157,adwaithspillai,yerack,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_42.png,3,a2a3,a3,True,68.08,0.2437,2,a2a3,a3,68.08,0.2437,2,a2a3,a3,68.08,0.0,True,True,False
EaxPgpbL_ply_43,EaxPgpbL,43,22,black,911,adwaithspillai,yerack,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_43.png,2,b4d3,Nxd3,True,33.0,0.3894,2,b4d3,Nxd3,33.0,0.3894,2,b4d3,Nxd3,33.0,0.0,True,True,False
EaxPgpbL_ply_44,EaxPgpbL,44,23,white,1157,adwaithspillai,yerack,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_44.png,2,c2d3,cxd3,True,33.0,0.9793,1,c2d3,cxd3,33.0,0.9793,1,c2d3,cxd3,33.0,0.0,True,True,False
EaxPgpbL_ply_45,EaxPgpbL,45,23,black,911,adwaithspillai,yerack,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_45.png,4,c8a6,Ba6,True,33.0,0.3768,1,b5b4,b4,33.0,0.0105,11,c8a6,Ba6,33.0,0.0,False,True,False
EaxPgpbL_ply_46,EaxPgpbL,46,24,white,1157,adwaithspillai,yerack,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_46.png,3,d2b3,Nb3,True,33.0,0.1564,3,d2b3,Nb3,33.0,0.1564,3,d2f3,Nf3,58.02,0.0,True,False,False
EaxPgpbL_ply_47,EaxPgpbL,47,24,black,911,adwaithspillai,yerack,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_47.png,3,a8g8,Rg8,True,33.0,0.014,11,a8g8,Rg8,33.0,0.014,11,a8g8,Rg8,33.0,0.0,True,True,False
EaxPgpbL_ply_49,EaxPgpbL,49,25,black,911,adwaithspillai,yerack,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_49.png,1,a6c8,Bc8,True,33.0,0.9258,1,a6c8,Bc8,33.0,0.9258,1,a6c8,Bc8,33.0,0.0,True,True,False
EaxPgpbL_ply_50,EaxPgpbL,50,26,white,1157,adwaithspillai,yerack,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_50.png,4,a3a4,a4,True,33.0,0.2429,1,e1e3,Re3,53.37,0.079,5,e1e3,Re3,53.37,-20.37,False,False,False
EaxPgpbL_ply_51,EaxPgpbL,51,26,black,911,adwaithspillai,yerack,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_51.png,4,b5a4,bxa4,True,33.0,0.1705,2,b5b4,b4,33.0,0.4581,1,b5a4,bxa4,33.0,0.0,False,True,False
EaxPgpbL_ply_52,EaxPgpbL,52,27,white,1157,adwaithspillai,yerack,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_52.png,3,a1a4,Rxa4,True,37.73,0.9186,1,b2b4,b4,33.0,0.0011,4,a1a4,Rxa4,37.73,4.73,False,True,True
EaxPgpbL_ply_53,EaxPgpbL,53,27,black,911,adwaithspillai,yerack,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_53.png,4,g6g5,g5,True,33.0,0.2736,2,a7a6,a6,33.0,0.2966,1,g6g5,g5,33.0,0.0,False,True,False
EaxPgpbL_ply_54,EaxPgpbL,54,28,white,1157,adwaithspillai,yerack,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_54.png,3,f4g5,fxg5+,True,71.85,0.4829,1,f4g5,fxg5+,71.85,0.4829,1,a4a7,Rxa7,84.75,0.0,True,False,False
EaxPgpbL_ply_56,EaxPgpbL,56,29,white,1157,adwaithspillai,yerack,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_56.png,3,a4a7,Rxa7,True,90.33,0.8934,1,a4a7,Rxa7,90.33,0.8934,1,a4a7,Rxa7,90.33,0.0,True,True,False
EaxPgpbL_ply_57,EaxPgpbL,57,29,black,911,adwaithspillai,yerack,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_57.png,4,h7h5,h5,True,33.0,0.1726,3,f5f4,f4,33.0,0.2225,2,h7h5,h5,33.0,0.0,False,True,False
EaxPgpbL_ply_58,EaxPgpbL,58,30,white,1157,adwaithspillai,yerack,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_58.png,3,a7a8,Ra8,True,67.9,0.217,2,a7a8,Ra8,67.9,0.217,2,h2h4,h4,75.98,0.0,True,False,False
EaxPgpbL_ply_59,EaxPgpbL,59,30,black,911,adwaithspillai,yerack,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_59.png,1,g5g8,Rg8,True,33.0,0.7038,1,g5g8,Rg8,33.0,0.7038,1,g5g8,Rg8,33.0,0.0,True,True,False
FaVGVd6v_ply_18,FaVGVd6v,18,10,white,647,MegnaaKannan,Yogan17,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_18.png,4,d1b1,Qb1,True,33.0,0.0206,9,b5b1,Rb1,51.64,0.0182,11,e2e3,e3,69.51,-18.64,False,False,False
FaVGVd6v_ply_20,FaVGVd6v,20,11,white,647,MegnaaKannan,Yogan17,42,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_20.png,3,b5b3,Rb3,True,49.67,0.1482,3,b5b2,Rb2,49.57,0.0547,5,e2e3,e3,58.19,0.1,False,False,True
FaVGVd6v_ply_21,FaVGVd6v,21,11,black,400,MegnaaKannan,Yogan17,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_21.png,4,d6e8,Ne8,True,33.0,0.0043,22,f7f6,f6,33.0,0.3109,1,d6e8,Ne8,33.0,0.0,False,True,False
FaVGVd6v_ply_22,FaVGVd6v,22,12,white,647,MegnaaKannan,Yogan17,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_22.png,4,b1b2,Qb2,True,33.0,0.0224,11,e2e4,e4,47.82,0.0677,6,e2e4,e4,47.82,-14.82,False,False,False
FaVGVd6v_ply_23,FaVGVd6v,23,12,black,400,MegnaaKannan,Yogan17,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_23.png,4,e6e5,e5,True,33.0,0.0427,8,f7f6,f6,33.0,0.2582,1,e6e5,e5,33.0,0.0,False,True,False
FaVGVd6v_ply_24,FaVGVd6v,24,13,white,647,MegnaaKannan,Yogan17,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_24.png,3,d4e5,dxe5,True,57.44,0.3379,1,d4e5,dxe5,57.44,0.3379,1,e2e4,e4,65.97,0.0,True,False,False
FaVGVd6v_ply_25,FaVGVd6v,25,13,black,400,MegnaaKannan,Yogan17,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_25.png,4,a7a6,a6,True,33.0,0.0018,25,f7f6,f6,33.0,0.2539,1,a7a6,a6,33.0,0.0,False,True,False
